hotel_id,hotel_brand,book_date,check_in,check_out,star_rating,price
kW5y75Po7OYvb8bsdZM8KanDeMrBIsSivcCovA5Q4Sc=,2,11/6/2022,2/21/2023,2/24/2023,,1922.08
6SBNCeNEknKbht3NwneE2rlhcSJEfAseRgZz1CGZdCg=,5,11/6/2022,2/21/2023,2/24/2023,,1030.65
1Mx9VQ/p3RyOQGmamRvW+GcijDZ7Yvk1wQzovEzE8tc=,1,4/9/2022,2/21/2023,2/24/2023,2.5,200.17
4rICdGeHlVVMmXbvIVckI7+9LZ0JgyHqvqt7ASjxUk8=,5,9/27/2022,2/21/2023,2/22/2023,,461.27
ZQbobpajLW57sQOTKGt1qA3Q/NNechb8U8XbLXfhVJU=,5,2/21/2023,2/21/2023,2/22/2023,2.5,146.47
UWtemJJcyJXOa7XGOj9OOAUb8aLyPUfUKF9TG+6ol7w=,4,2/21/2023,2/21/2023,2/22/2023,3,151.65
n6evq+zvXXvOaS4LgfF7FJV3ZwAHIbaYqlHEMgwk4h0=,2,2/21/2023,2/21/2023,2/22/2023,4,443.91
tUvAF9WPQtSgZhY62xPhk4PhdhPrcbxZGZ7xD2oOjJQ=,5,2/21/2023,2/21/2023,2/22/2023,3,236.4
0K2Ii2UtS25o8moFHWPYvneE3bgXIzINukyOAQDvmYo=,4,2/21/2023,2/21/2023,2/23/2023,,293.56
ctGdwcMA5S8YhMRLvhY54ixHFeL3/LR8fAciaoScIF8=,2,2/21/2023,2/21/2023,2/22/2023,3.5,265.03
UW70bvKOHVTSDuh4rIBRNgwObpxgQ4W1pbt9OEBoq8g=,5,2/21/2023,2/21/2023,2/22/2023,3.5,232.12
i2BcjXEdJIdgYEVAG2fvB8VBgYpoSARmmbf10EGqiZE=,5,2/21/2023,2/21/2023,2/22/2023,3.5,94.19
VPcEEa5X5YSmxqY21qZkcrEoHGdJdetI/zENGGqZfAY=,3,2/21/2023,2/21/2023,2/22/2023,2.5,200.89
iANHVYmfkddy9+Ky2cS3mjFFwQcIot8xSa0bnKvAC4I=,4,2/21/2023,2/21/2023,2/22/2023,,312.88
GcfnLrSD7aX7R0Y/5BYHzrD1X76hbSdxiGxSzLgUayo=,3,2/21/2023,2/21/2023,2/22/2023,4,111.38
TR4puk081ZnEDEHik1nEr43iSUQ2E0FvSgmEky9rTlA=,2,2/21/2023,2/21/2023,2/22/2023,3,143.5
v+SYfNAK47sY2ZZHFaVqEgcCTlfAhHdX63ik7Q4yPGs=,2,2/21/2023,2/21/2023,2/22/2023,4,82.91
v/0iJRIRy2w3wcjHq0+CN0v64T7rrZCGQimZzbADkVw=,3,2/21/2023,2/21/2023,2/22/2023,3.5,179.16
uZ5u+BLkLpddwxx9wMzP+5DB4K8Jk7YUeqVTZLMWA9c=,1,2/21/2023,2/21/2023,2/22/2023,3.5,117.52
a8SvYtIWXIa8yhdqCBRorwYSPs7lseVsJU5xoUzZNmk=,2,2/21/2023,2/21/2023,2/22/2023,3.5,216.47
OPnJTVACsfy2QIJxCy6S0kU3hKaqJyrzGMN3EgrTeHo=,3,2/21/2023,2/21/2023,2/23/2023,3,697.56
HQK7VWY1bMo9WQTJqDG+NeMQZJOXTmy1Ic1OvPLaxSs=,3,2/21/2023,2/21/2023,2/22/2023,4,253.89
SwJDSanNfRmwfzd31qykv5EEnp3Iz+hFpw4eHtdmTCA=,3,2/21/2023,2/21/2023,2/23/2023,3.5,347.44
KbhrUvv9XxorrVYy11gMRhcQaes19UnCwybNdnnhMgo=,2,2/21/2023,2/21/2023,2/22/2023,3.5,113.5
QUuUhmlzCf5bMp3AvJXiacynGKKx2GO5qWrPUaHnDXs=,1,2/21/2023,2/21/2023,2/23/2023,2.5,185.75
+hoBNj71a/pmDdbYBilwvu5oegaxObUtJN7zO+bz3Wo=,1,2/21/2023,2/21/2023,2/22/2023,3.5,222.17
TFBiv0c7TO2mPhFQcXqoc+/BuxXlQEC3C1Sdn5GX0j8=,2,2/21/2023,2/21/2023,2/25/2023,3.5,548.48
RBsai1WcxfyeJD79UuwLARmiXWpEbZDwOoAFnsAgK9A=,5,2/21/2023,2/21/2023,2/22/2023,3,135.18
A2tUT+V8W06Rzwoa7Nc8IlUvY0IMZJQtjIt2vrPi42Y=,1,2/21/2023,2/21/2023,2/22/2023,4,144.26
y91nz8W7yo6DznkGLO6EBCoQWM+AhQ6p2r7uOZhSeAc=,2,2/21/2023,2/21/2023,2/22/2023,3.5,44.54
E4CicjZwvYJXTTEQ863vkCL1xs2Q1luLOjqAWVtzTD8=,4,2/21/2023,2/21/2023,2/22/2023,3,130.53
sYUWVJR0+rORW4KH+Ff2tVaVzpnb0l5LVcnlflSMiic=,5,2/21/2023,2/21/2023,2/22/2023,4.5,145.85
vGnKonw2txH2ECaYbu3P0gatUV2ZMTTXx9eEPzG4R2Q=,3,2/21/2023,2/21/2023,2/22/2023,3,127.68
3ui8ZqjGb2sOoY6CoqZ/g14Axvn/Ux3cLh25iENpHak=,1,2/21/2023,2/21/2023,2/22/2023,4,91.12
89+VxcxGfTEIZKhww1WP7zUUKV8J4cq4arpAsjympxQ=,1,2/21/2023,2/21/2023,2/22/2023,2.5,100.62
sJOOBsvM+oC+bQ93yYyM4c48dI4yjRQCT+1P91y2uwM=,3,2/21/2023,2/21/2023,2/22/2023,,227.74
N7T4L7WXYHiWC5gmjffDlzidhq8bSTk6GnJwe1pScdg=,4,2/21/2023,2/21/2023,2/22/2023,4.5,97.11
jolS0eL47Cjn2SBBHl3RHx5SJiLMK9YWDOdagyCgdJg=,1,2/21/2023,2/21/2023,2/22/2023,3.5,102.03
hjnMQiOVsSgpSYDtqTF8zztW9n7XU3Kq/VWTzaVtQPk=,2,2/21/2023,2/21/2023,2/22/2023,3.5,197.58
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,,2/21/2023,2/21/2023,2/22/2023,3.5,49.36
HhJC7CXowwztLBF7dh0Q8PmVBU/035nZ5vNelfhM4eY=,2,2/21/2023,2/21/2023,2/22/2023,4.5,531.52
Ec/7HQzUq/EY7HYSfHVC/ld78Uet4tC7eorJySEA1GE=,2,2/21/2023,2/21/2023,2/22/2023,4,108.22
mce0T4Ir0z+osZcVA1ZtOqnpHDXw8A2D8LGRv15O2D8=,5,2/21/2023,2/21/2023,2/22/2023,,176.42
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,4,2/21/2023,2/21/2023,2/22/2023,4.5,24.33
KGyX5z0kGvaGF/5bOWebAf8o5CYUjQXzkIgpTuXX3bE=,5,2/21/2023,2/21/2023,2/22/2023,3,250.14
D+j/9RpwbUpqOiKobyizLDEXKazX/CGk/xVkhVYJQyQ=,5,2/21/2023,2/21/2023,2/22/2023,2.5,150.49
Crq61DTrL8EKjHyE28sjXDfUslcwIJ/1dKch4P3vKew=,5,2/21/2023,2/21/2023,2/22/2023,4,106.09
n5+TX0xZXrY4kJOIBSBarQDoypiIVL1c4GAHm1k7Q9s=,2,2/21/2023,2/21/2023,2/22/2023,3.5,61.79
AkePQBHrQWkr4ZAWx42WBZ3uDx1wXraKAGagDjJ74Z4=,2,2/21/2023,2/21/2023,2/22/2023,4,218.85
J3dhcfyzmc5qcmwQrShAgF0XYJn6MnAZdZki3cSNbnY=,3,2/21/2023,2/21/2023,2/22/2023,,157.51
0SH3+j+Gh2GCaBWkk4Pwe0ZI27H2HgpLDsk9/7b6Ihc=,2,2/21/2023,2/21/2023,2/22/2023,4,84.33
HdKl5+xSF71L+z0VBn8TQTjeoxwlfHhgwfpsuRVFcx0=,2,2/21/2023,2/21/2023,2/22/2023,3,47.55
SN1BsUCTq0LnKIvBec3wLocC0fL18/r+66gNHjFtWS0=,3,2/21/2023,2/21/2023,2/22/2023,4,123.56
HEcAFeoVwqfVW2Up4OK2HOeI3eZAlsvqnKVstDbe8xo=,3,2/21/2023,2/21/2023,2/22/2023,3.5,72.65
SiPull3F3au4Z7yicOGgbYnqaAivIY8tbcVmVdieBjA=,1,2/21/2023,2/21/2023,2/22/2023,3,43.75
SjAqlPgLgNgsy6d28sqw8SmQ/9blX4rpnllRCBo52ZQ=,5,2/21/2023,2/21/2023,2/23/2023,,424.75
HbP+6H+uAsXEDBX5WFd29llWdgX6M2AQsrnspnxnH5k=,3,2/21/2023,2/21/2023,2/22/2023,3.5,91.53
Qjpk6Mdpw62eZHPwq2YnzfxerCsKcJjau1ossl8kbdk=,5,2/21/2023,2/21/2023,2/22/2023,,165.98
Tyfb3/EA0AGRA1tdh8uCs93lUYDeA5rUSNeAR29j3IY=,5,2/21/2023,2/21/2023,2/22/2023,3,234.37
QdLwZbTGZDI/WU47fidL1WyR/lxWwl78eEkOajYimm0=,5,2/21/2023,2/21/2023,2/22/2023,3,69.48
gQK91VfOdjpXDNUsESMWIZgBdvhdnifGLP6UiSLBLz8=,5,2/21/2023,2/21/2023,2/22/2023,3.5,147.69
ETF617TyQwpgNgZ/SHpXsQkMv/9dJsN8ucP0Z/c82kw=,5,2/21/2023,2/21/2023,2/23/2023,4,416
ARHT/fd07AHVMBYEGk8rjdy04wZqf/75aCT9MfuDWwY=,2,2/21/2023,2/21/2023,2/22/2023,4,191.53
kyxGLrdlYKfW6id65lpdoUmyMXnqawqYc+5N4UslJ54=,3,2/21/2023,2/21/2023,2/22/2023,4.5,65.96
XZpXu4PvDsHHFEeATTcSVgoaYjNBD5miefr12Z8c+4A=,2,2/21/2023,2/21/2023,2/22/2023,3,201.77
vcL9LgwWJkOdxL7e/1kdv/dty5Gew9cGgh722UbFHFo=,2,2/21/2023,2/21/2023,2/22/2023,2.5,63.26
j7PEwDJWFyE2+UXRERH0kDmxm1FPjdVZFgNLgihS28o=,2,2/21/2023,2/21/2023,2/23/2023,3.5,361.37
7HGq2A0DHB1/TJ/LYbq7BP08tnJm0zsq1Nze8joxq/k=,2,2/21/2023,2/21/2023,2/22/2023,3.5,106.19
hvLs8Qs3Vbswkd8MZs4GBAk3jsHw9kgnhmRS2Y57Cj4=,2,2/21/2023,2/21/2023,2/22/2023,3,75.92
16+tr1Tlqoqbm/VA6XwT7Cymndyy3vCDT3Zi/UK9xOs=,2,2/21/2023,2/21/2023,2/22/2023,2.5,54.57
Go5gReLC+MnO6eVndpfiF1gWrJmQUM4qmgnn8xRImJc=,1,2/21/2023,2/21/2023,2/27/2023,3.5,661.9
LfzEkcTP2BOVA0NovtZhJaNr8Abf9S3AEgkwGsyGjQI=,2,2/21/2023,2/21/2023,2/22/2023,3,61.71
McZPmIueAqNmvqfT1ysku83iMvo2teMCLb63eUJyIZQ=,1,2/21/2023,2/21/2023,2/22/2023,4,74.54
hBJysHUz8gUITzTZpgFEpoo+dNRn4s7f+yDg7CMClNQ=,3,2/21/2023,2/21/2023,2/22/2023,4,144.09
JAApiA6WUDkVkcaARc7uHS6bh/vOty3VmOpzhvLGDtw=,3,2/21/2023,2/21/2023,2/22/2023,2.5,134.72
Zheb0CEbzJmmToOdWIbnM4rt13ljo+lsc6NjgplJoy0=,3,2/21/2023,2/21/2023,2/22/2023,,62.98
SpVl2dTe/bZipz8oQr2TnkFll5ug02oNhLniEBkEnqs=,3,2/21/2023,2/21/2023,2/22/2023,3.5,192.97
3ui8ZqjGb2sOoY6CoqZ/g14Axvn/Ux3cLh25iENpHak=,1,2/21/2023,2/21/2023,2/24/2023,4,364.15
inToWN/maVzfh6oajqywJFN02LB2rbS9Cy5S5KXdKaQ=,2,2/21/2023,2/21/2023,2/22/2023,4,54.79
BBCGObF77lQagXnE/J7fa5VYIG+runhn7PPcvuq4WYM=,3,2/21/2023,2/21/2023,2/22/2023,3.5,50.1
2N/l/P8JqhM+9pRrwrojruuIMHxhjHXoYayhTOpG8x0=,3,2/21/2023,2/21/2023,2/25/2023,3.5,875.66
mM2LRhLuciQg2cvsw4Moi2imBepjHLpzSqt6gGYZzNI=,3,2/21/2023,2/21/2023,2/24/2023,4,405.07
ctmUfIkKhsmjZCl/Yt3HUnzFUC8koi26oClF00cU5V8=,5,2/21/2023,2/21/2023,2/22/2023,3.5,245.67
XZpXu4PvDsHHFEeATTcSVgoaYjNBD5miefr12Z8c+4A=,2,2/21/2023,2/21/2023,2/22/2023,3,381.76
Dej1qrQDXJPWcuYKmeq9pz8ZiTizy6yACY6brU91kMY=,5,2/21/2023,2/21/2023,2/22/2023,3,215.12
FlkVAjdV7g/b+osnM9WGGExJnIvbzOm1xmixhW3tLJc=,5,2/21/2023,2/21/2023,2/22/2023,3.5,190.53
5uISsnsyEjKQ7R9XhiIKhjTSg6Und+Awtv0v3Jsrb6Y=,5,2/21/2023,2/21/2023,2/22/2023,3.5,546.99
vIu6q3sLA/tr+vHh4G1aNi2zI7xOK5po2zm+OW8ehys=,1,2/21/2023,2/21/2023,2/22/2023,2.5,236.49
RNsHa/RFkf0hORsID+zpYISnLxAQNywlRT4P52zfOmg=,3,2/21/2023,2/21/2023,2/22/2023,3.5,188.03
HMD/7ltkk3MwAZqS2JfkKuI6QJqm8ADbZYDT9KuxsRM=,5,2/21/2023,2/21/2023,2/22/2023,,232.6
eqcL/pJyNy5pDL81WpiskVg782G4xhC5CgfLXRgzEhw=,2,2/21/2023,2/21/2023,2/22/2023,,123.75
73IoX0FvRiqnq1NVyqwOWDGTKt6Cnzw4x0EmckXVPIc=,3,2/21/2023,2/21/2023,2/22/2023,2.5,135.93
RGxXt8htkIdoq9j2QoHjGbIPw/JryzHe4YfDkoa3fQc=,1,2/21/2023,2/21/2023,2/22/2023,3.5,105.05
56DYQ+iIogzrv4p+m4bJ0gHNQo7id5sfoaL5/fSlNzs=,2,2/21/2023,2/21/2023,2/22/2023,2.5,190.51
C2d3X8zPOExy+lczEmshWo18hlrWL3u0Xkd56WDQq1c=,2,2/21/2023,2/21/2023,2/22/2023,2.5,68.63
GjSZQFysq7kOKmsMfnkFe5r7Z5xdUDsP/LMCv03Rvlw=,3,2/21/2023,2/21/2023,2/22/2023,3,232.76
AlVSUf+znmZb3hTp/mVuwjZfJaKH/cJejQLWp0eRHZ4=,2,2/21/2023,2/21/2023,2/22/2023,3.5,133.11
IZI+USSPeW8TTZ2Nh2t0CY0W2vxiuNds/t5+qW9o+3Y=,2,2/21/2023,2/21/2023,2/23/2023,4.5,272.4
PBEV66pVy2F+RZk/ETCuFg4/ftR2uLGHtDMBQoMt3Lw=,1,2/21/2023,2/21/2023,2/22/2023,3.5,245.85
ggkKdVyGfvEYL2Preg6GM1QmsYRaDnyyNPd/Ncb065I=,1,2/21/2023,2/21/2023,2/22/2023,4,156.18
3WV1VLABVDl+F+KEGN1fIruK2/wq89PTVOc9DA2KH2U=,3,2/21/2023,2/21/2023,2/22/2023,3,180.41
ggkKdVyGfvEYL2Preg6GM1QmsYRaDnyyNPd/Ncb065I=,1,2/21/2023,2/21/2023,2/22/2023,3,72.29
jpiUf+O2TSoN0/1tCmmzrq6ban40JmIRcjasGoNOGN0=,2,2/21/2023,2/21/2023,2/24/2023,4,534.77
4gBrD2Ij+oHDp4Wx3gXY6rWCj1NrQAXb64cwL2z4plA=,1,2/21/2023,2/21/2023,2/22/2023,3.5,100.32
j6dUZozPESX2b79/TpIY0emcGDpcugDJ/mnKF7lUJR4=,2,2/21/2023,2/21/2023,2/23/2023,3.5,206.94
f5S5+1UlmKgs05/72hKEnbR/ePFCv8yocyU6Cj4prgI=,3,2/21/2023,2/21/2023,2/22/2023,3.5,348.04
h4JZj/ow+mPSsnJbYmDkc0j2jC2Fo+Pz7Owtd3lZ8d4=,3,2/21/2023,2/21/2023,2/22/2023,3,106.87
I5+vs6l9NqNZi6bn2vkjkTdNqYj5MMzZbzolBHASfWw=,2,2/21/2023,2/21/2023,2/23/2023,2.5,422.09
1tGatEEmtMCbpKamN0mgM6dcfYLkBV/O7v3GG7vxtCg=,3,2/21/2023,2/21/2023,2/22/2023,3,320.12
9ky32vw5CvBrrbj3pDNym+yTxQosXFZ/Lo73ct7/HLU=,2,2/21/2023,2/21/2023,2/22/2023,,100.3
SkHRr41q53CqAGUg4FjLGdQ9iUuFro0Yk4uZHbz6xWg=,2,2/21/2023,2/21/2023,2/22/2023,2.5,171.29
W1HJ1L0cKFgZJASIen8AA6EfqgzK90ArSppKInBNroI=,3,2/21/2023,2/21/2023,2/23/2023,4,259.14
T6sg2eCerjpEWqw+BFyrRu/sI/zSTbHVMIVB04zq3j0=,2,2/21/2023,2/21/2023,2/22/2023,2.5,216.12
7rAJJFSCiXbGqgfp1nIyBdh8rrNt/Fve5SaFJGOG5DQ=,1,2/21/2023,2/21/2023,2/22/2023,3.5,137.14
XOjlM64qKdo6turYEHhSDMZO7acZ/yS+TqIPXM5vCtM=,3,2/21/2023,2/21/2023,2/22/2023,2.5,70.48
SnBw14FX0RqOVvkiX6FWV6lfwG/SgjYbaec0BJ9x7M4=,2,2/21/2023,2/21/2023,2/22/2023,3,225.53
QXOKKuKQ9VqNONnDsA0RhylnKDk1nTK3ZQ63TzKYUBk=,5,2/21/2023,2/21/2023,2/22/2023,2.5,83.87
UiGIUD9dx3+zaKBoUL0BBfNtS2jO1iPB3L1ZPsr/zBg=,1,2/21/2023,2/21/2023,2/22/2023,2.5,186.65
VjX+S0Pj5NX9qRMFkPnLcLHOBhq7xB72QkD1IdadWQ8=,2,2/21/2023,2/21/2023,2/23/2023,4.5,381.02
bjFkJ5KIUPDLyfcoordUX9eAHseUIjw2tPzMvc/x/oM=,3,2/21/2023,2/21/2023,2/22/2023,4,197.55
Xz2jjYKTtmEfjupMQ//E2ORmJh8Lc3RLcPiBD4yXTTk=,2,2/21/2023,2/21/2023,2/23/2023,3,134.64
uvaB/GnI9J/3riDbK+pMOxAbZAebY/9Iv0j3JZUuNZY=,2,2/21/2023,2/21/2023,2/22/2023,2.5,165.37
Yr1bzX+rGAOvRc7k9YH8IEaVkA60qQzOY8EgP7Aug1o=,2,2/21/2023,2/21/2023,2/22/2023,4.5,184.86
uuV7SyHSRcceJ8osz1Z9Ft9/PwzAZEj/JNXBxj4v7sg=,5,2/21/2023,2/21/2023,2/22/2023,2.5,233.52
O+tcUsR1Tlwuq8mKRpGiDhZquKl4ZSrqjgZm6DaV92Y=,3,2/21/2023,2/21/2023,2/23/2023,4,385.56
qadJVHzTxcC78IIiToJQWt7IcZKAo+LbZ+2zeTge8Rg=,5,2/21/2023,2/21/2023,2/22/2023,,134.88
yM4pTkO7Q8F+Qf7U8KCAw0a+TxkTU25utwmpee8eTcE=,5,2/21/2023,2/21/2023,2/22/2023,4,267.94
kkjwEzAjhlno0WHTUF5lH3Z0djjdlMOLPj42zrkidd0=,3,2/21/2023,2/21/2023,2/22/2023,2.5,109.24
fZJRf+smukfIgW3DiA9J6GxeHs4fGIRiWTSlOUlJObM=,2,2/21/2023,2/21/2023,2/22/2023,3,175.63
pQ78dLq5fHa9JD2+K0Tccg+Pe6MZwJqWZWbLeHTNzCc=,2,2/21/2023,2/21/2023,2/22/2023,3.5,114.7
XJVZSLQuLDJJ9PVPRQuwhnTnXP/rlZ4IpxRvN3wskMs=,2,2/21/2023,2/21/2023,2/23/2023,2.5,150.24
DwZ8q40hHhtrxNjUC6lKbMw8lDolohwz/K1CqqyllgE=,2,2/21/2023,2/21/2023,2/23/2023,3.5,457.48
eLIiP7ImUT3HkzYSlvjFS+gJud0llAizKxhsP26jUbQ=,2,2/21/2023,2/21/2023,2/22/2023,2.5,232.19
vfOqxKV0T4rBpbK76vO65T94/181tnUhW6cv1+boMvo=,2,2/21/2023,2/21/2023,2/22/2023,4,90.58
Tz9N3zgguMLzQHTjzA23cqDbhQVijR+UZuDrKDFqo5c=,3,2/21/2023,2/21/2023,2/22/2023,2.5,254.98
O4AhI4vH2nQMoYXjsJJSHeFyiA63P2Hqc9Kqs91FzKo=,3,2/21/2023,2/21/2023,2/22/2023,3.5,220.37
DT5RIfiVQuM2qdlvZqkuyaAgn4A0ruejLS2VlZc4gLk=,2,2/21/2023,2/21/2023,2/22/2023,4,103.37
OH2VbbvWGrKPEfeRiTXoQVtKSV9XJfziWDteE5PEAW8=,2,2/21/2023,2/21/2023,2/22/2023,3.5,80.79
2LzUEBmmJiLYClfOV1INGLUPpUn3KQtxgF4x2e+XRXw=,2,2/21/2023,2/21/2023,2/22/2023,2.5,405.45
1c27IOqCnBmnKagkLI/3TJb8+SqAeVaDraF9vPFZZdI=,5,11/19/2022,2/21/2023,2/23/2023,2.5,489.26
CDM9Cagz2S+GtK99LH7k1ZQ5ZFRnPavwhBvR5N1IJd8=,5,11/18/2022,2/21/2023,2/28/2023,,2927.77
poXFySDwmpYOJWATvvQKm+UFr/eNPbzv5/cDL2kHehs=,4,11/20/2022,2/21/2023,2/24/2023,,1082.24
bG5WFQllKdvH8P//D3ZR13Ygr1WlkAYZMftRL4uHlt0=,3,10/9/2022,2/21/2023,2/22/2023,,273.3
wHe15ibDPa7RUjxT0NYO9+VCjhss7aMhQ/LMBjy9yCc=,3,10/10/2022,2/21/2023,2/23/2023,2.5,553.95
qtJRbsNzsiMJGOrxpLL8dLHvfu5aqru2ZUaS0CHOa8g=,5,10/17/2022,2/21/2023,2/22/2023,3.5,140.05
JLIlcxKzuiMJWbDUo7tfdcY2h7WXQ8GrdmhEqgn0REo=,3,9/23/2022,2/21/2023,2/25/2023,,1017
s+OwinK3QpEUJ39GRUa5Ku2+n2qvQ1GcoBlP1U3R0ts=,4,9/27/2022,2/21/2023,2/28/2023,3,5475.76
u+jnZlQWVI4X7diRWtgUVf8X8nDinaVjkfCIsTbl+/w=,4,9/18/2022,2/21/2023,2/24/2023,,2006.52
AjeQJYqDaK5uRaAQA71TYUDE78uco1G8crG5wp5ZsNY=,1,11/29/2022,2/21/2023,2/22/2023,4.5,450.9
HphKKhGYJ9kHnA7u/oO6OUWAip0p7IBxC7xkwn4GsVI=,5,11/22/2022,2/21/2023,2/28/2023,,1315.32
KAR6ajfQYsek9pIyb1gW39YLorR6PEKQ3kfXrV9q7MU=,5,11/18/2022,2/21/2023,2/22/2023,3,214.66
GB81oTQC6LSBmaEP80Lzweo+CI4QOFz5JWeEzGgBJVg=,2,9/27/2022,2/21/2023,2/27/2023,3.5,1424.83
D6PyjQeiG64WG8KIoOga64r3uzLb3fYvs/E/6ruwKLU=,2,10/3/2022,2/21/2023,2/22/2023,4.5,232.49
tRXoRsnja5gIh+xRuMh882HGpZK0zkfNVof9iSzI2m0=,5,2/7/2023,2/21/2023,2/22/2023,2.5,190.2
fPEfHnRyZ0tRmZJ/EsiMRzjF7ve8w7/TAvVAunOnX/c=,4,2/6/2023,2/21/2023,2/23/2023,3,943
Sa4BoHvg1MIo4ESVhA0l4yY6MaYHgUID1AaqdLAeBSI=,5,2/7/2023,2/21/2023,2/22/2023,3.5,164.09
3bn5WyTfiNY6wQC8I62nFHR7b5nwpcxPNhbvoAPyBjo=,5,2/2/2023,2/21/2023,2/22/2023,3.5,89.65
EJjD/2EPnpaFoZ0qjyqGlG4GaLALuPPygBQwnuK7Sps=,3,2/8/2023,2/21/2023,2/24/2023,4,657.58
4Icw1k3q+x/P1uAHMJZ5+tieF9sq9nJRlt9eHc8KF/M=,3,2/2/2023,2/21/2023,2/22/2023,,313.38
WV7t0bfGHdTtLTSudhMdDWqZcXtv7mcr0no5hWksoIw=,5,1/28/2023,2/21/2023,2/22/2023,4.5,226.91
btImzw2UFe/Crnohylc3eVyFe9VeAxY/MDxMJ2RbtUE=,3,2/8/2023,2/21/2023,2/23/2023,,278.3
Y0wKb9tXFFJBnRdKgxGwRuJgMZEl+pcFymFwrI4n00U=,3,2/8/2023,2/21/2023,2/22/2023,,552.32
KwXq18E+tp1nbEP3YbUBL+6Nncu5M4N9OhDlm2ksNEQ=,5,2/2/2023,2/21/2023,2/25/2023,3,1962.2
EtWe3a0mIxQXbtOIlWmq7Zgpt6y5JvBmcNu333AiTAo=,3,2/6/2023,2/21/2023,2/22/2023,2.5,230.44
WMz6WsZqqhWZhlMQ3B3PBYStze8Lk/Jr73U6uSkyrt4=,5,2/4/2023,2/21/2023,2/22/2023,3.5,348.55
PhnOt5KdUs+ecInytY5Hn6CY4WWff8lqENNpcQHc7GM=,4,2/5/2023,2/21/2023,2/25/2023,4.5,1231.04
94k7wR4VM8osbkpPc5WvGdEmrmYN4XO4LyGnIjU3Cqw=,5,2/4/2023,2/21/2023,2/22/2023,3,141.6
xmxejbg6JGJtqjuQlE2beogNneEXUynpRVX2tX8wzXE=,1,2/1/2023,2/21/2023,2/23/2023,3.5,389.43
GMVqtqRntTk+J2D82XxXURDID/IVHmizAouwtQ1FSKk=,5,1/30/2023,2/21/2023,2/25/2023,3.5,1550.27
kYHa0L3XbyKXJrUqA94AEGK5fMYRU9w2pN5qxjDr2tk=,5,2/1/2023,2/21/2023,2/23/2023,,3854.5
/Butf6gqU1xDRBF7WXaZykMhrb/e0sz5Gv5rR2YrfGs=,1,2/8/2023,2/21/2023,2/22/2023,3.5,144.56
HydenOj9DiCD4qjeuEMJ1ElFNXczuVcpFVWCaEWBFQg=,2,2/8/2023,2/21/2023,2/22/2023,3.5,396.03
fnIX4VGhIqCE3r8I60wrT73VHUi5dYdfxrQBArs7akw=,1,1/30/2023,2/21/2023,2/22/2023,3.5,301.84
MFQAtBbhnI8JCO9LuMAgpxWG/bmq47hjMhjFEri9mmQ=,5,2/4/2023,2/21/2023,2/22/2023,2.5,133.24
qadJVHzTxcC78IIiToJQWt7IcZKAo+LbZ+2zeTge8Rg=,5,1/29/2023,2/21/2023,2/23/2023,,378.07
xAD0rVUZnR+Ynt8fUL4cZJxjXYayg8DksbjmNZROt9A=,3,1/28/2023,2/21/2023,2/24/2023,2.5,243.45
0B51nzis9yvpdmlbjudOzoIwyxBJTBfiubH6/+k6fB8=,5,2/4/2023,2/21/2023,2/22/2023,3.5,248.59
EHqV9BXKfMaZuAbxpItkOUtbgxMA0WZIT7/VlyDkLVs=,5,2/7/2023,2/21/2023,2/22/2023,2.5,79.69
5OTXqpJyH4HLw4XNkpr/XW7LKFvdunrxakcB5YzfM3Y=,3,2/1/2023,2/21/2023,2/23/2023,4.5,252.46
OxwQWwkvZKgDputdYiA4/MMyBMnVk8uR0zWHMDvA2fU=,3,1/29/2023,2/21/2023,2/23/2023,,430.78
SyjhBNvjOFZxUQhCIvQ1Fr2IPmazbUoasrCLhK7bdvI=,4,2/7/2023,2/21/2023,2/22/2023,,497.33
YXD31Z9kZHykUjqKsQPDf6USiIbu5+Aec+IOyxu2OJQ=,2,2/1/2023,2/21/2023,2/23/2023,4,528.1
Ca8CR6/OBqdF7IXbIofqnwN1+8HMKgLyP22KnlYDFw0=,5,2/2/2023,2/21/2023,2/22/2023,4.5,81.38
0GBn/OJfisg5iq4cnUXmMFINDpUPTy3uNmtMZH/PAsI=,1,6/5/2022,2/22/2023,2/23/2023,3.5,252.54
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,4,11/5/2022,2/22/2023,3/2/2023,4.5,342.91
av8ZA2AHpBxInzGpPF3HN8kCzrIepVQ/7WM9bI+2VAM=,2,11/4/2022,2/22/2023,2/27/2023,4,2975.56
McTSP5ywoqAFAxK+zBvnK+RqQtQX4wU/HU6LxjP8SRI=,5,11/13/2022,2/22/2023,2/24/2023,4,340.25
kW5y75Po7OYvb8bsdZM8KanDeMrBIsSivcCovA5Q4Sc=,2,11/6/2022,2/22/2023,2/26/2023,,3357.57
5eRJtyjZwUvwtrNP/bSrstP0HjJYNPljH+KnwgwpT3Y=,5,11/7/2022,2/22/2023,2/25/2023,2.5,932.19
GwpiUnTqVOxIJVWZESQ1XIuE5EomqYXwLtuVgf4OfDM=,5,11/6/2022,2/22/2023,2/25/2023,,904.21
